Date,Time,Booking ID,Customer ID,Booking Status,Vehicle Type,Pickup Location,Drop Location,Vehicle Turn Around Time,Customer Turn Around Time,Cancelled Ride by Customer,Cancelled Ride by Driver,Reason of Cancellation By Customer,Reason of Cancellation By Driver,Incomplete Rides,Reason for Incomplete Ride,Booking Amount,Payment Method,Ride Distance,Driver rating,Customer rating,Driver ID,Wait Time,Surge Multiplier
2024-07-10,09:50:49,BID79LLB42N,CIDR2QU5HNQ,Incomplete,Mini,Christineton,North Brian,5.32,13.37,No,No,None,None,Incomplete,Rider did not show,772.86,Credit Card,24.76,3.4,4.2,DIDBIWEL61L,17.46,1.0
2024-06-10,23:38:59,BIDA12DSMPX,CIDNAF3HJW6,Completed,Sedan,Stephenmouth,Gibsonport,26.57,12.28,No,No,None,None,Complete,None,579.05,Cash,26.78,3.4,4.2,DID69QUQHE9,8.28,1.2
2024-10-13,13:44:05,BID8Y816HE7,CIDSY5PQJHM,Completed,Mini,Martinezmouth,Simpsontown,23.97,11.72,No,No,None,None,Complete,None,191.6,Wallet,49.42,4.5,3.8,DID7K3OVH1K,4.28,1.2
2025-01-22,01:44:51,BIDRIUTR14G,CIDRLLLPMKS,Completed,Mini,Christineton,Lake Matthewville,29.35,8.23,No,No,None,None,Complete,None,442.23,Credit Card,42.9,5.0,4.8,DIDE64TPJ6B,0.41,1.2
2025-02-11,10:32:52,BIDJXRNNOPO,CID2YMNYRY9,Cancelled,Auto,Jonesberg,Davisland,8.27,2.98,Yes,No,Change of plans,None,Complete,None,74.52,Credit Card,13.26,5.0,3.5,DIDKR64L8TK,18.18,2.0
2024-07-10,12:24:51,BIDJKDFZ3V2,CIDT27PUOKS,Cancelled,Auto,Gibsonport,New Kristin,16.5,4.51,Yes,No,Other,None,Complete,None,247.09,Credit Card,18.34,4.0,4.3,DIDWVB1XBGT,7.35,1.5
2024-11-04,19:54:40,BID5SDGQ3JF,CID1XGQ0D8Y,Completed,SUV,Christinafurt,Port Jeremyberg,12.53,7.39,No,No,None,None,Complete,None,357.08,Wallet,16.24,4.8,3.2,DID84G03HHI,15.36,2.0
2025-01-30,18:09:47,BIDXYAL7UMC,CIDNA1EGKDN,Completed,Auto,Cherylhaven,Kevinhaven,16.41,3.99,No,No,None,None,Complete,None,316.11,UPI,12.67,3.6,4.0,DIDSJ4KTE8L,12.81,1.0
2024-08-06,16:12:04,BIDNMG4INNS,CIDTE5E1UTE,Completed,Mini,New Robert,Jonesberg,25.85,14.82,No,No,None,None,Complete,None,197.49,Wallet,15.41,3.2,3.4,DIDIW3IEQ5Y,2.66,1.0
2025-05-09,23:48:09,BID7LLFW9E5,CID1O5N5FX0,Completed,Auto,Robertsmouth,Stephenmouth,20.62,2.8,No,No,None,None,Complete,None,473.76,UPI,5.16,4.1,4.6,DID2K60GMR1,18.68,2.0
2024-07-07,02:36:15,BID88PJ8HI0,CID2MB8XC9Y,Cancelled,SUV,Stanleyton,Davistown,14.67,6.94,No,Yes,None,Vehicle breakdown,Complete,None,769.55,UPI,33.65,3.5,3.9,DID1JUIC00T,1.22,1.5
2025-02-26,22:02:15,BIDKDXC1RP8,CIDPR98JLNV,Completed,Auto,West Emily,Lake Lisatown,7.98,9.51,No,No,None,None,Complete,None,466.9,Credit Card,34.51,3.2,4.8,DIDTROK3BGF,6.89,1.5
2024-11-22,20:18:54,BIDSE4SNMDA,CIDW02GNAW7,Completed,SUV,Martinezmouth,Katieland,10.36,1.63,No,No,None,None,Complete,None,714.6,Cash,31.38,4.7,3.6,DIDKC2MJ9KQ,14.81,1.0
2025-03-30,09:35:51,BIDG0JME8J1,CID4RINBL3H,Cancelled,Auto,Cherylhaven,Stephenmouth,9.64,10.25,No,Yes,None,None,Complete,None,537.47,Wallet,43.93,4.1,3.9,DID1HLZ1AN1,5.25,1.2
2025-02-10,18:46:13,BIDTPL0K6WC,CIDVPJJTDW1,Completed,Sedan,Port Mackenzie,Stanleyton,9.41,9.13,No,No,None,None,Complete,None,693.59,Cash,4.97,4.6,4.4,DIDKM8L8A91,19.26,1.5
2024-11-15,22:25:12,BIDRK3TLMDR,CID570W8U4F,Completed,Auto,Clineburgh,Samuelbury,10.4,8.65,No,No,None,None,Complete,None,371.17,Wallet,5.51,4.7,3.7,DIDH7PIAZ9I,0.51,1.2
2025-03-26,19:52:37,BIDVE3MHY98,CIDSMM1ZU8K,Cancelled,Mini,Gibsonport,Stephenmouth,17.65,11.06,No,Yes,None,None,Complete,None,225.49,Credit Card,41.84,3.7,4.1,DIDY68B6O93,9.19,1.0
2025-01-24,18:35:37,BIDL1SX26F2,CIDMPAOS33F,Completed,Sedan,Andreachester,Johnfort,16.8,11.97,No,No,None,None,Complete,None,313.79,Credit Card,42.16,3.9,4.6,DIDCB0LFOFD,19.79,1.0
2024-12-13,09:06:19,BIDX5EN3HLZ,CIDPGKICIAY,Completed,Bike,West Douglas,Gibsonport,14.22,8.17,No,No,None,None,Complete,None,464.49,Credit Card,35.66,3.7,3.7,DIDB2VPHDDP,5.36,1.0
2024-12-14,04:15:45,BID7KZPLHAV,CIDBPR4G3UU,Completed,Sedan,East Christopher,Kevinhaven,12.58,14.0,No,No,None,None,Complete,None,379.23,Wallet,8.55,4.2,3.5,DIDY9IBF3WS,5.45,1.5
2024-11-22,09:56:58,BIDNXYWJLP1,CIDZL8L61PP,Completed,Bike,Jonesberg,New Kristin,21.94,7.13,No,No,None,None,Complete,None,86.98,UPI,22.63,3.3,3.6,DIDFGLUVRJ2,14.92,1.5
2024-06-29,14:12:34,BIDK9JZE90L,CIDJWGI41Q1,Cancelled,SUV,West Douglas,Stephenmouth,23.9,6.6,Yes,No,Other,None,Complete,None,386.65,Cash,1.1,4.6,4.5,DIDY2GUHFC8,16.36,1.5
2024-07-17,14:38:45,BIDRPOFMWLF,CIDR22DIJQL,Completed,Mini,Gibsonport,Seanburgh,23.22,9.36,No,No,None,None,Complete,None,653.56,UPI,10.37,3.7,3.9,DIDF282D088,5.43,2.0
2024-06-28,05:01:05,BIDOYNE4I3R,CIDATPXISLQ,Completed,Sedan,Stephenmouth,Simpsontown,26.55,1.08,No,No,None,None,Complete,None,740.88,UPI,3.81,5.0,4.6,DID6LTWQDKI,14.04,1.2
2024-09-10,01:15:51,BID3B27XY1D,CIDZPQ673D2,Cancelled,Bike,North Alejandrostad,Robertsmouth,25.17,2.35,Yes,No,Booked by mistake,None,Complete,None,630.07,Cash,32.14,4.6,3.2,DIDMIKY4CDC,19.94,1.0
2025-05-23,09:15:03,BIDHXMHOY61,CIDBG42MUM8,Completed,Sedan,West Douglas,Davistown,16.55,2.17,No,No,None,None,Complete,None,786.98,Cash,35.74,3.0,3.5,DID5DBXYFYG,0.28,1.0
2024-07-09,02:19:59,BIDHGIAS2TG,CIDE4A32LPL,Cancelled,Auto,Coreyburgh,Jonathanland,24.01,1.78,Yes,No,Change of plans,None,Complete,None,126.66,Wallet,8.07,3.6,4.8,DIDMYGM84AU,1.21,1.2
2025-05-18,20:49:52,BIDT7GCM7EC,CIDEGD4YLK2,Cancelled,Auto,Kevinhaven,East Christopher,29.48,10.48,Yes,No,None,None,Complete,None,216.89,Cash,5.52,4.0,3.3,DIDTR3GRE91,7.08,1.0
2024-12-19,11:33:15,BIDN5DTMTNC,CID865XGAPM,Completed,SUV,Kevinhaven,Cherylhaven,18.63,3.73,No,No,None,None,Complete,None,491.01,Net Banking,33.49,4.8,5.0,DIDMA2CO030,3.07,1.2
2024-12-18,17:28:37,BIDIJRR0O3W,CIDA29XW7P6,Completed,Sedan,Johnfort,East Christopher,6.36,12.43,No,No,None,None,Complete,None,683.91,Credit Card,25.01,4.6,4.4,DIDFL8JHP5C,19.18,1.0
2024-11-23,04:55:35,BIDBIM6OSSJ,CIDDV0MECYW,Completed,Bike,Cherylhaven,Jonathanland,19.96,10.79,No,No,None,None,Complete,None,238.37,Credit Card,34.48,3.6,4.2,DIDDSYVKCBI,10.23,1.2
2024-12-18,10:35:12,BIDWZ24ZHLV,CID1ORS0TB2,Completed,Bike,Port Mackenzie,Cherylhaven,22.84,9.05,No,No,None,None,Complete,None,526.47,Cash,45.28,4.8,4.0,DIDIPLSFAHO,7.77,2.0
2024-06-28,13:27:53,BIDSLXNVUIN,CID8IO1KYER,Completed,Sedan,Seanburgh,Port Jeremyberg,15.85,6.21,No,No,None,None,Complete,None,351.26,Wallet,33.27,3.2,3.9,DID46XZS48D,9.06,1.0
2025-06-04,20:05:34,BIDJWFD8WYS,CID5EWHQD7B,Cancelled,Sedan,Stanleyton,New Leslieville,25.66,9.84,Yes,No,Change of plans,None,Complete,None,61.0,Wallet,25.04,4.4,3.1,DID7HC9N5S6,0.47,2.0
2025-02-24,04:41:55,BIDE4QLW59O,CIDFKL5QZAI,Completed,Sedan,Aguirrefort,Gibsonport,11.34,12.35,No,No,None,None,Complete,None,265.65,Wallet,21.02,5.0,3.4,DIDDIWAUXNY,19.78,1.0
2025-03-19,17:31:17,BIDSGUZ1W23,CIDZHY8DDEK,Cancelled,Sedan,Katieland,Jonesberg,12.39,11.99,No,Yes,None,Personal emergency,Complete,None,643.96,Cash,48.75,4.0,3.5,DIDY0RI2LEH,17.86,2.0
2024-10-27,11:02:45,BID69Y91V43,CIDQ2U3CX3G,Completed,Mini,Kennethburgh,Harrisshire,19.57,4.03,No,No,None,None,Complete,None,556.62,Wallet,12.59,4.0,3.1,DID6BU04BFL,4.0,1.5
2025-01-29,21:48:51,BIDNGJ79TMR,CIDGGM9TBBY,Completed,Mini,New Barbarafort,East Ashley,25.54,7.18,No,No,None,None,Complete,None,146.04,Net Banking,34.43,3.6,4.1,DIDJHB1T57G,8.16,1.5
2024-08-16,00:23:28,BID96R2UXIQ,CID0G10KGXW,Incomplete,Sedan,Mcmahonbury,South Emmaview,27.1,14.1,No,No,None,None,Incomplete,Rider did not show,113.47,Net Banking,6.71,4.5,4.2,DIDWSRHR73X,13.07,1.2
2025-06-02,07:40:08,BIDUJ5ZOK9U,CIDDLKT0PF0,Completed,Bike,East Christopher,New Kristin,15.92,1.6,No,No,None,None,Complete,None,183.26,Credit Card,2.22,3.1,5.0,DID998LCFCM,13.66,1.2
2025-04-01,17:51:19,BID7F272KP8,CIDMU0MBR6J,Completed,Sedan,New Robert,Kimberlyfurt,29.31,7.04,No,No,None,None,Complete,None,181.86,Wallet,14.3,4.8,3.2,DID1NSXURME,17.35,1.2
2024-07-17,04:38:45,BIDIWMUYUDT,CIDLJ79WKNA,Completed,Auto,Harrisshire,Coreyburgh,11.6,4.44,No,No,None,None,Complete,None,367.41,UPI,15.2,4.4,3.2,DIDZX9MFE3Q,8.62,1.0
2024-11-03,08:55:01,BIDCQ7KHQ55,CID42MOEQOJ,Completed,Sedan,Christineton,Clineburgh,7.13,7.06,No,No,None,None,Complete,None,76.02,Credit Card,46.2,3.2,3.4,DIDHSI97L73,17.77,1.0
2024-06-22,20:21:45,BIDX8CJGI7E,CIDNQOSBLO5,Incomplete,Mini,East Christopher,Kevinhaven,17.19,8.79,No,No,None,None,Incomplete,None,67.92,Net Banking,46.35,5.0,3.8,DID2UPYHQZ3,15.8,1.0
2025-06-05,05:35:16,BID043SRI3M,CIDP694GPIQ,Completed,SUV,Cherylhaven,Lake Matthewville,25.8,3.47,No,No,None,None,Complete,None,406.02,UPI,1.67,4.7,3.3,DIDKIYOAJZQ,18.45,1.5
2025-02-17,16:42:49,BIDSLEMIGBR,CIDK8052MYO,Cancelled,SUV,West Emily,Harrisshire,8.78,1.7,No,Yes,None,Stuck in traffic,Complete,None,474.66,Credit Card,6.15,3.6,3.1,DID1Q4LNA38,16.02,1.0
2024-09-01,07:38:45,BIDGBXIGXDZ,CIDCFLYBHN2,Completed,Bike,Lake Matthewville,Simpsontown,25.6,11.85,No,No,None,None,Complete,None,797.62,Cash,7.95,4.9,4.5,DIDEACSJ0EM,12.66,2.0
2024-07-05,20:30:40,BIDSB8X46ZR,CIDZGYLBWGA,Completed,Mini,Aguirrefort,Rhodesbury,10.16,14.83,No,No,None,None,Complete,None,614.73,Credit Card,2.73,4.7,3.8,DIDUL147F04,13.82,1.0
2025-02-08,16:34:58,BIDO24J6S8T,CID7FFPUK8X,Completed,Bike,New Kristin,Seanburgh,27.72,5.8,No,No,None,None,Complete,None,405.07,Wallet,46.7,3.2,3.9,DIDD4TOTOHT,14.94,2.0
2024-08-08,13:52:35,BID50QA3CFJ,CID5FE3YYXD,Completed,SUV,Thomasfort,Davisland,16.48,13.54,No,No,None,None,Complete,None,231.85,Net Banking,21.67,3.4,3.8,DIDISCBKORY,11.23,1.0
2024-10-19,22:27:39,BIDTAO3U3F8,CIDQZY2A6F6,Completed,Mini,Cherylhaven,Port Jeremyberg,5.97,2.36,No,No,None,None,Complete,None,400.16,UPI,47.7,3.7,4.9,DIDO2YXTXUS,8.09,2.0
2025-04-16,13:43:41,BIDNIF92LRH,CIDDQ3KGZAQ,Completed,Sedan,Simpsontown,Jonathanland,19.55,6.03,No,No,None,None,Complete,None,723.47,Cash,19.63,3.8,4.4,DIDP5I8DPBD,15.88,1.0
2025-05-06,17:20:52,BIDFWPP7PMU,CIDG7RCAKR7,Completed,Bike,Port Carltown,Robertsmouth,10.06,14.84,No,No,None,None,Complete,None,558.32,UPI,35.49,4.9,4.9,DID8EC668SZ,10.48,1.0
2024-11-01,10:58:43,BIDR5012TW7,CID89YUC7XD,Completed,Auto,Kennethburgh,Thomasfort,23.93,4.18,No,No,None,None,Complete,None,428.13,Net Banking,37.0,4.0,3.1,DIDGM4U3AIE,4.23,1.5
2025-02-24,02:30:33,BIDFW8GE4GM,CIDTZHQQQ1K,Completed,Bike,Christinafurt,Johnfort,28.04,2.42,No,No,None,None,Complete,None,89.43,Wallet,22.13,3.2,4.9,DIDWLK0R99O,7.16,2.0
2024-11-21,21:54:25,BID4GM47WAQ,CIDMHP7S61W,Completed,Sedan,Coreyburgh,East Ashley,6.84,7.65,No,No,None,None,Complete,None,766.23,UPI,16.61,4.5,3.2,DIDXNNWPU87,8.33,2.0
2024-08-30,08:17:05,BID9F8SLARD,CIDQ9ZCIA3Y,Cancelled,Auto,Kevinhaven,Lake Lisatown,14.3,11.62,Yes,No,Other,None,Complete,None,664.24,Credit Card,42.06,4.2,4.2,DIDRDME7BDD,18.1,1.2
2025-02-28,13:48:14,BIDXZI6SNJ9,CIDI2J2J558,Completed,Mini,East Austinberg,Robertsmouth,5.51,1.0,No,No,None,None,Complete,None,610.63,Net Banking,12.85,3.0,3.2,DID8GXCKFST,18.98,1.5
2024-11-23,23:27:51,BID3MCENSYV,CIDMHF9A6Q2,Completed,Auto,New Robert,Aguirrefort,14.45,6.77,No,No,None,None,Complete,None,134.54,Net Banking,44.29,4.9,3.7,DID74G2H2TW,17.68,1.5
2025-05-21,07:55:23,BIDI32XDXZG,CIDDMBON9AP,Completed,Sedan,Samuelbury,Mcmahonbury,19.1,6.3,No,No,None,None,Complete,None,755.25,Cash,34.45,4.3,4.0,DIDTW2AIFLG,11.45,1.5
2024-10-29,11:27:59,BIDQCUH6R6C,CID6LOPNI2W,Completed,Mini,Martinezmouth,Cherylhaven,14.14,2.25,No,No,None,None,Complete,None,638.62,Net Banking,22.72,4.3,3.2,DIDE5EVGB49,14.24,1.0
2024-08-24,08:56:23,BIDULXUT4BL,CID6BG3OOA2,Completed,Mini,Jonathanland,Andreachester,17.05,7.94,No,No,None,None,Complete,None,495.83,Wallet,43.89,4.5,4.5,DIDAJJ7307D,14.46,1.0
2025-05-16,11:46:16,BIDW8SUUI3B,CIDK3BZ0GNF,Completed,Sedan,Christinafurt,West Emily,16.67,11.59,No,No,None,None,Complete,None,367.27,Cash,47.74,4.5,4.3,DIDNDRFPGAJ,0.86,1.0
2025-05-28,20:18:04,BIDAV2J8ATJ,CIDXD6KNUAJ,Completed,Bike,New Harold,Stanleyton,15.92,3.93,No,No,None,None,Complete,None,209.13,Cash,30.2,3.3,3.7,DIDGDQ234CR,5.49,2.0
2024-08-02,01:43:26,BIDFD5WMBH8,CIDF1B5V5FR,Completed,SUV,Lake Matthewville,Rhodesbury,18.22,11.96,No,No,None,None,Complete,None,435.92,UPI,10.72,4.1,3.8,DID3WGJE4SB,13.86,1.0
2024-07-02,01:42:40,BID3F8PCOGB,CIDGZGQQTW3,Completed,Bike,Stephenmouth,New Leslieville,24.72,8.18,No,No,None,None,Complete,None,426.79,Wallet,12.88,3.3,3.8,DIDMUHFFATT,4.27,1.2
2025-06-04,13:32:46,BIDMDKQQ9YY,CIDUAUMB7E4,Completed,Bike,Aguirrefort,Stanleyton,26.75,2.86,No,No,None,None,Complete,None,199.37,Cash,9.6,3.4,4.8,DIDG8VJGUSV,7.37,2.0
2024-12-03,22:57:16,BIDFPIDS8BF,CID80G0RMCU,Cancelled,Bike,Jonathanland,Port Jeremyberg,19.7,7.34,Yes,No,Booked by mistake,None,Complete,None,245.66,UPI,47.86,4.0,4.2,DIDJ1TDPEHF,11.65,1.0
2024-10-06,06:42:27,BIDHV3F4ZIZ,CID4PXKW1O6,Completed,Mini,East Austinberg,Port Mackenzie,7.09,5.39,No,No,None,None,Complete,None,275.76,Credit Card,30.51,4.3,3.1,DIDPZJLII9G,2.28,1.2
2025-02-09,14:10:26,BIDL6P10URN,CIDBP7PSOQ9,Completed,Bike,Thomasfort,Kimberlyfurt,20.68,10.52,No,No,None,None,Complete,None,581.24,Net Banking,28.61,3.6,5.0,DIDP9DAOFQV,19.57,1.2
2024-07-24,06:42:08,BID2Q5GBWY5,CID9PWA401J,Completed,Mini,Emilychester,Katieland,8.48,11.65,No,No,None,None,Complete,None,379.35,UPI,49.03,3.4,3.9,DIDXDB1WJGX,1.42,1.5
2025-04-29,22:27:12,BIDDH8RBK3A,CIDUGZYROWU,Completed,Bike,New Barbarafort,Stanleyton,12.47,8.83,No,No,None,None,Complete,None,181.96,UPI,24.16,3.2,3.6,DIDBRMUUPFX,18.96,1.5
2025-04-14,12:59:51,BIDKL1ZN3OW,CID64D6LBT8,Completed,Auto,Kennethburgh,New Harold,18.36,5.24,No,No,None,None,Complete,None,282.18,Wallet,35.47,4.4,3.0,DIDN6AO643F,12.01,1.0
2024-10-08,23:51:35,BID06WXJSB8,CIDP7PPVPZT,Completed,Mini,North Alejandrostad,Jonesberg,27.59,14.47,No,No,None,None,Complete,None,144.52,Net Banking,9.72,3.3,3.4,DID8QIIRITC,18.29,1.0
2024-08-19,09:22:07,BIDUY224X54,CIDSOJO8NFV,Completed,Mini,Kennethburgh,East Austinberg,9.85,8.06,No,No,None,None,Complete,None,589.81,Net Banking,21.2,3.7,4.9,DIDA2HJ1S4K,6.95,1.0
2025-04-24,12:45:21,BID7O443Q9K,CIDQZWR4CA9,Cancelled,Mini,Moorefurt,Lake Lisatown,14.45,7.7,No,Yes,None,Stuck in traffic,Complete,None,73.59,Net Banking,24.9,4.0,4.8,DIDGKQNGQRK,14.46,1.0
2024-07-14,01:10:03,BIDA8GRZXLF,CID0DSS4M2E,Cancelled,SUV,Clineburgh,Emilychester,16.85,13.82,No,Yes,None,Vehicle breakdown,Complete,None,116.17,Net Banking,38.89,4.8,3.3,DIDCQIRL0RS,19.23,1.0
2024-07-24,23:04:55,BID72XZBENA,CIDFAI4BWVZ,Completed,SUV,Rhodesbury,Samuelbury,18.89,10.44,No,No,None,None,Complete,None,200.97,Cash,45.15,3.2,4.5,DID73ESZ0QT,13.45,1.2
2025-03-31,12:57:09,BID5LQB5BL0,CIDHP8GUYRS,Incomplete,SUV,Katieland,Johnfort,9.26,8.26,No,No,None,None,Incomplete,Vehicle issue,652.54,UPI,35.9,4.7,3.2,DIDLL406A75,12.54,1.5
2025-04-04,23:56:19,BID41J2P9M6,CIDB6FASXOX,Completed,Bike,Christinafurt,Port Carltown,23.85,14.14,No,No,None,None,Complete,None,317.11,Wallet,7.8,3.3,4.4,DID7XI654SW,2.42,2.0
2025-01-23,13:50:56,BIDBJQ7DIXS,CIDBWF0VE10,Completed,SUV,Samuelbury,Christineton,8.57,7.7,No,No,None,None,Complete,None,289.38,Cash,45.08,3.6,3.9,DID3EFEJV7C,4.21,1.0
2025-03-01,11:19:53,BIDELH5YA7Z,CIDF4CD9TCD,Completed,Bike,New Harold,Mcmahonbury,12.97,14.5,No,No,None,None,Complete,None,784.05,Net Banking,1.04,3.8,3.1,DIDZ6XYMHJ8,18.63,2.0
2025-05-09,14:54:56,BID9W1NJUV4,CID4V47D7WY,Completed,Bike,Jonathanland,Kevinhaven,22.31,9.39,No,No,None,None,Complete,None,646.93,Wallet,42.79,4.2,4.3,DIDH2N48WM4,4.84,1.2
2024-12-24,11:16:35,BID2ASNZV8M,CID88BETLCS,Cancelled,Auto,Harrisshire,North Brian,29.09,2.94,No,Yes,None,Personal emergency,Complete,None,131.28,Credit Card,42.79,4.0,3.3,DID00YG69VU,9.23,1.0
2025-02-15,00:50:48,BID10QA9TI6,CIDSNYQA4SC,Completed,Bike,South Emmaview,South Anthonymouth,25.73,10.72,No,No,None,None,Complete,None,761.02,UPI,30.33,4.6,3.3,DID2G3TXJO6,7.18,1.2
2025-02-25,05:43:38,BIDL8Y440VK,CIDX3CD49S8,Completed,SUV,Aguirrefort,New Kristin,9.97,2.89,No,No,None,None,Complete,None,462.12,Cash,17.9,3.1,3.2,DID1VWB0ALH,8.63,2.0
2024-06-29,23:11:09,BIDBR5TZBC4,CID1AJNKTMQ,Completed,Sedan,Robertsmouth,New Kevinberg,24.01,13.08,No,No,None,None,Complete,None,696.37,UPI,4.84,4.1,4.6,DID4B011VK7,16.61,2.0
2024-10-06,08:12:23,BIDILQWSXYC,CIDTUPGMGWW,Completed,Auto,South Emmaview,Kennethburgh,6.15,12.72,No,No,None,None,Complete,None,699.75,Net Banking,20.64,3.4,3.8,DIDS6G7ABZE,15.71,1.0
2024-06-17,16:52:31,BIDE16MYXOM,CIDOI1JV7XH,Completed,Auto,North Brian,Robertsmouth,28.97,10.93,No,No,None,None,Complete,None,577.69,Wallet,32.03,3.8,4.7,DIDSW6ZSY8H,5.67,1.0
2024-11-04,18:33:26,BID6NSOMHCD,CID4975W8RR,Incomplete,Bike,Katieland,Martinezmouth,18.89,1.56,No,No,None,None,Incomplete,Route closed,746.95,Credit Card,26.98,4.5,4.7,DID8RBUCFFW,9.8,1.5
2025-02-12,08:36:10,BIDIU118E9F,CIDCCLNK48Y,Completed,SUV,Simpsontown,Davistown,8.39,11.25,No,No,None,None,Complete,None,438.34,Cash,32.64,4.0,3.6,DID0ZRORD3T,12.83,1.2
2024-07-28,15:10:33,BIDYJJ0AU2R,CID74PZUAFI,Completed,Auto,North Alejandrostad,Aguirrefort,27.5,10.32,No,No,None,None,Complete,None,432.05,Cash,43.89,4.0,4.1,DIDJIX9ECCI,0.73,1.0
2025-04-20,12:01:25,BID5C6MKX5E,CIDDZ02B1B9,Completed,Mini,Andreachester,North Brian,17.98,10.71,No,No,None,None,Complete,None,68.11,Credit Card,28.53,3.5,3.4,DIDYSZYDHH9,19.2,1.5
2025-04-06,10:49:26,BIDNJPDITG3,CIDKQBLDIOV,Completed,Sedan,Andreachester,Kimberlyfurt,19.68,14.66,No,No,None,None,Complete,None,681.14,UPI,3.21,4.7,4.7,DIDVU93DBCP,3.01,1.5
2025-03-25,04:12:44,BID6FIIZ2H4,CIDDWJUJSRH,Completed,Mini,Davistown,New Kevinberg,5.59,2.65,No,No,None,None,Complete,None,260.57,UPI,19.58,3.3,3.3,DIDQ0PWC9QD,10.85,1.2
2025-01-29,11:58:28,BIDDTA4OH5L,CIDK6L7OL6M,Completed,Mini,West Douglas,Stanleyton,16.69,1.56,No,No,None,None,Complete,None,232.96,Net Banking,34.07,4.9,3.5,DID8J63FUOT,14.78,1.2
2024-09-04,05:02:28,BIDY9ELHMBF,CID2R6Q4NIZ,Completed,Sedan,Port Carltown,Jonathanland,20.77,10.31,No,No,None,None,Complete,None,707.52,Wallet,17.22,5.0,4.4,DIDTQZHPYFT,9.43,1.5
2025-04-10,04:08:26,BIDDVOCLVSI,CID06TKH7KN,Completed,SUV,Port Jeremyberg,New Harold,6.99,7.29,No,No,None,None,Complete,None,745.8,Net Banking,34.23,4.1,3.6,DID06257Z7W,10.02,2.0
2025-04-17,01:20:29,BIDEB0NJQYU,CIDZ3IR9AE3,Cancelled,Sedan,Kimberlyfurt,Rhodesbury,23.66,2.23,No,Yes,None,Vehicle breakdown,Complete,None,742.17,Wallet,9.36,4.6,3.9,DID6SNZMVN6,9.86,1.0
2024-09-23,08:00:10,BIDUBPVP434,CIDHSEXNDBY,Completed,Sedan,Martinezmouth,Robertsmouth,17.77,5.2,No,No,None,None,Complete,None,128.25,UPI,10.32,4.3,3.9,DIDKCCYYL5Q,6.06,1.0
2024-09-11,21:06:02,BIDZ2T6CW83,CIDZJ8D6T79,Completed,Mini,Port Jeremyberg,Simpsontown,23.33,9.73,No,No,None,None,Complete,None,171.97,UPI,1.08,3.7,4.2,DIDS41QZ8JY,0.1,1.0
2024-11-12,15:09:20,BIDBXVUVJAT,CID4P909SZE,Completed,Bike,Lake Matthewville,Port Mackenzie,8.18,10.18,No,No,None,None,Complete,None,402.2,Wallet,30.07,3.1,4.5,DIDC91XFKBI,6.72,1.5
2024-11-14,02:08:55,BIDJIEWW9HS,CID0M9BGJPQ,Completed,Sedan,Gibsonport,East Christopher,5.28,13.6,No,No,None,None,Complete,None,556.73,Credit Card,39.47,3.9,4.4,DID00RKE039,3.41,2.0
2025-05-02,20:12:07,BIDJVE0V697,CIDB4X0RQJ0,Completed,Bike,Clineburgh,New Robert,16.31,10.01,No,No,None,None,Complete,None,664.27,Net Banking,47.42,5.0,3.1,DIDEASOB48S,13.28,2.0
2024-08-26,05:27:24,BIDWZ2V3Q3V,CIDTLHYWOCZ,Completed,SUV,Harrisshire,Christineton,6.08,11.25,No,No,None,None,Complete,None,451.59,Net Banking,37.98,3.8,4.8,DIDNCGSR8OY,0.61,1.0
2025-05-23,09:59:49,BIDGICZ1Q3S,CIDSJ12XDDL,Incomplete,Mini,Lake Lisatown,New Leslieville,5.05,5.49,No,No,None,None,Incomplete,Vehicle issue,635.08,UPI,19.8,3.1,4.3,DIDS3D554JE,9.61,1.0
2025-05-11,11:49:09,BID7X1F06D4,CIDMSL4HO35,Completed,Bike,Robertsmouth,East Christopher,19.0,12.38,No,No,None,None,Complete,None,641.94,UPI,40.73,3.9,3.4,DIDTCAPTO7E,7.97,1.0
2025-03-12,03:54:24,BID1I3VGUL4,CIDB82W5U1A,Completed,Mini,Jonathanland,Moorefurt,7.75,10.32,No,No,None,None,Complete,None,635.25,Cash,47.92,4.0,3.1,DIDVUWMWCHE,2.55,1.5
2025-04-23,00:12:17,BID8EZ2W1GC,CIDJBYJ40RO,Completed,Sedan,Mcmahonbury,West Douglas,6.86,5.54,No,No,None,None,Complete,None,358.24,Cash,39.65,3.6,4.2,DIDV0MM5IHC,8.18,1.5
2024-06-29,03:44:30,BIDSVZ1JS6D,CIDH487MUPV,Completed,Mini,Simpsontown,Jonathanland,24.49,12.09,No,No,None,None,Complete,None,729.91,UPI,11.75,4.2,4.3,DIDLI4950C9,3.79,1.5
2025-01-17,05:05:56,BIDWUPWLJZT,CIDNH457PGU,Completed,SUV,Kennethburgh,Kevinhaven,8.72,10.04,No,No,None,None,Complete,None,649.39,UPI,15.85,3.7,4.5,DIDKIRIEIWG,15.6,1.0
2025-01-25,07:02:17,BID4OTBE2KE,CIDZ6G3JQ2Y,Completed,Mini,Simpsontown,Moorefurt,11.39,8.34,No,No,None,None,Complete,None,463.36,Cash,27.54,4.8,3.8,DIDXYBDC5ME,17.48,1.0
